n, k, kPlace, ok
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,1,1,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,2,2,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,3,3,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,4,4,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,5,5,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,6,6,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,7,7,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,8,8,true
20,9,9,true
20,9,9,true
20,9,9,false
20,9,9,true
20,9,9,false
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,false
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,false
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,false
20,9,9,true
20,9,9,true
20,9,9,false
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,false
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,false
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,true
20,9,9,false
20,10,10,true
20,10,10,true
20,10,10,false
20,10,10,false
20,10,10,true
20,10,10,true
20,10,10,false
20,10,10,true
20,10,10,true
20,10,10,true
20,10,10,false
20,10,10,false
20,10,10,true
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,true
20,10,10,false
20,10,10,true
20,10,10,false
20,10,10,true
20,10,10,true
20,10,10,true
20,10,10,true
20,10,10,false
20,10,10,false
20,10,10,true
20,10,10,true
20,10,10,true
20,10,10,false
20,10,10,true
20,10,10,false
20,10,10,false
20,10,10,true
20,10,10,true
20,10,10,false
20,10,10,true
20,10,10,true
20,10,10,true
20,10,10,false
20,10,10,false
20,10,10,true
20,10,10,true
20,10,10,false
20,10,10,true
20,10,10,false
20,10,10,false
20,10,10,true
20,10,10,false
20,10,10,true
20,10,10,false
20,10,10,false
20,10,10,true
20,10,10,false
20,10,10,false
20,10,10,true
20,10,10,true
20,10,10,true
20,10,10,false
20,10,10,true
20,10,10,true
20,10,10,true
20,10,10,true
20,10,10,false
20,10,10,true
20,10,10,false
20,10,10,true
20,10,10,false
20,10,10,true
20,10,10,false
20,10,10,true
20,10,10,true
20,10,10,true
20,10,10,true
20,10,10,false
20,10,10,true
20,10,10,false
20,10,10,true
20,10,10,false
20,10,10,false
20,10,10,true
20,10,10,true
20,10,10,false
20,10,10,true
20,10,10,true
20,10,10,true
20,10,10,false
20,10,10,true
20,10,10,true
20,10,10,true
20,10,10,false
20,10,10,true
20,10,10,false
20,10,10,true
20,10,10,true
20,10,10,true
20,10,10,true
20,10,10,false
20,11,11,false
20,11,11,false
20,11,11,true
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,true
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,true
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,true
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,true
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,true
20,11,11,false
20,11,11,false
20,11,11,true
20,11,11,false
20,11,11,true
20,11,11,true
20,11,11,false
20,11,11,false
20,11,11,true
20,11,11,false
20,11,11,false
20,11,11,true
20,11,11,true
20,11,11,false
20,11,11,false
20,11,11,true
20,11,11,false
20,11,11,true
20,11,11,false
20,11,11,true
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,true
20,11,11,false
20,11,11,true
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,true
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,true
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,true
20,11,11,true
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,true
20,11,11,true
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,false
20,11,11,true
20,11,11,false
20,11,11,false
20,11,11,true
20,11,11,false
20,11,11,false
20,11,11,true
20,11,11,true
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,true
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,true
20,12,12,false
20,12,12,false
20,12,12,true
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,true
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,true
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,true
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,12,12,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,true
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,13,13,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,true
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,14,14,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,15,15,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,16,16,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,16,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,16,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,15,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,16,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,16,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,16,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,15,false
20,17,16,false
20,17,16,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,17,false
20,17,16,false
20,17,17,false
20,18,16,false
20,18,17,false
20,18,17,false
20,18,17,false
20,18,17,false
20,18,17,false
20,18,17,false
20,18,17,false
20,18,17,false
20,18,17,false
20,18,16,false
20,18,18,false
20,18,18,false
20,18,16,false
20,18,16,false
20,18,18,false
20,18,18,false
20,18,18,false
20,18,17,false
20,18,18,false
20,18,17,false
20,18,17,false
20,18,17,false
20,18,18,false
20,18,18,false
20,18,18,false
20,18,17,false
20,18,18,false
20,18,17,false
20,18,18,false
20,18,17,false
20,18,18,false
20,18,18,false
20,18,17,false
20,18,17,false
20,18,17,false
20,18,16,false
20,18,18,false
20,18,17,false
20,18,18,false
20,18,16,false
20,18,18,false
20,18,18,false
20,18,16,false
20,18,18,false
20,18,18,false
20,18,18,false
20,18,18,false
20,18,18,false
20,18,17,false
20,18,17,false
20,18,17,false
20,18,18,false
20,18,17,false
20,18,17,false
20,18,17,false
20,18,18,false
20,18,18,false
20,18,17,false
20,18,17,false
20,18,18,false
20,18,16,false
20,18,17,false
20,18,17,false
20,18,18,false
20,18,18,false
20,18,17,false
20,18,18,false
20,18,18,false
20,18,18,false
